com.samsung.shealth.rewards,6210049,4
number_of_streak,start_time,exercise_type,device_type,exercise_session_id,update_time,create_time,source_pkg_name,program_id,title,time_offset,extra_data,deviceuuid,pkg_name,controller_id,end_time,datauuid,is_visible
,2019-06-20 10:40:29.737,,,,2019-06-21 10:24:00.437,2019-06-20 10:40:29.760,,,goal_activity_reward_goal_achieved,UTC+0900,"{""mIsCompleted"":true,""mValue"":79,""mValue2"":60}",2lBdpDiteS,com.sec.android.app.shealth,goal.activity,2019-06-20 10:40:29.737,343b09f0-e952-48e8-b01c-14573549a9be,0,
,2019-06-16 13:00:04.867,,,,2019-06-19 04:55:00.935,2019-06-16 13:00:04.917,,,goal_activity_reward_goal_achieved,UTC+0900,"{""mIsCompleted"":false,""mValue"":66,""mValue2"":60}",2lBdpDiteS,com.sec.android.app.shealth,goal.activity,2019-06-16 13:00:04.867,adddb59c-a44f-4f6b-8a99-ac09e8923a6b,0,
,2019-01-16 06:45:35.067,,,,2019-01-17 09:49:11.068,2019-01-16 06:45:35.104,,,goal_activity_reward_goal_achieved,UTC+0900,"{""mIsCompleted"":false,""mValue"":116,""mValue2"":60}",2lBdpDiteS,com.sec.android.app.shealth,goal.activity,2019-01-16 06:45:35.067,1ee3f17b-4aba-46fe-964c-8a9400486cda,0,
,2019-06-27 05:54:27.019,,,,2019-06-28 06:15:13.738,2019-06-27 05:54:27.053,,,goal_activity_reward_goal_achieved,UTC+0900,"{""mIsCompleted"":false,""mValue"":91,""mValue2"":60}",2lBdpDiteS,com.sec.android.app.shealth,goal.activity,2019-06-27 05:54:27.019,7046ffcf-6c2d-46aa-8db5-6f15470062c0,0,
,2019-06-24 07:46:21.791,,,,2019-06-26 11:15:06.592,2019-06-24 07:46:21.813,,,goal_activity_reward_goal_achieved,UTC+0900,"{""mIsCompleted"":false,""mValue"":129,""mValue2"":60}",2lBdpDiteS,com.sec.android.app.shealth,goal.activity,2019-06-24 07:46:21.791,5ed9991a-fd58-41e0-a9ed-9187b757e5a1,0,
,2019-07-04 00:51:25.446,,,,2019-07-05 09:06:43.581,2019-07-04 00:51:25.541,,,goal_activity_reward_goal_achieved,UTC+0900,"{""mIsCompleted"":false,""mValue"":217,""mValue2"":60}",2lBdpDiteS,com.sec.android.app.shealth,goal.activity,2019-07-04 00:51:25.446,f9205151-35fb-4224-9083-1285e0a3bc62,0,
,2019-02-26 09:56:08.550,,,,2019-02-27 08:15:11.810,2019-02-26 09:56:08.680,,,goal_activity_reward_goal_achieved,UTC+0900,"{""mIsCompleted"":false,""mValue"":109,""mValue2"":60}",2lBdpDiteS,com.sec.android.app.shealth,goal.activity,2019-02-26 09:56:08.550,405e58d8-73a5-40f4-ae3c-d74750dacf4b,0,
,2019-07-11 08:59:09.886,,,,2019-07-12 09:29:54.516,2019-07-11 08:59:09.923,,,goal_activity_reward_goal_achieved,UTC+0900,"{""mIsCompleted"":false,""mValue"":70,""mValue2"":60}",2lBdpDiteS,com.sec.android.app.shealth,goal.activity,2019-07-11 08:59:09.886,06a9b0c3-de0b-4166-98ac-2ce545a7a1e2,0,
,2019-07-02 11:30:28.420,,,,2019-07-03 09:35:27.561,2019-07-02 11:30:28.449,,,goal_activity_reward_goal_achieved,UTC+0900,"{""mIsCompleted"":false,""mValue"":105,""mValue2"":60}",2lBdpDiteS,com.sec.android.app.shealth,goal.activity,2019-07-02 11:30:28.420,4e89c4bd-ceaa-4e0e-8bc6-51ca2a29f408,0,
,2019-07-17 07:23:45.508,,,,2019-07-19 08:22:33.047,2019-07-17 07:23:45.531,,,goal_activity_reward_goal_achieved,UTC+0900,"{""mIsCompleted"":false,""mValue"":78,""mValue2"":60}",2lBdpDiteS,com.sec.android.app.shealth,goal.activity,2019-07-17 07:23:45.508,54913fad-2d22-45c2-af4a-c4f7f79b9c8f,0,
