com.samsung.shealth.tracker.pedometer_day_summary,6210049,5
step_count,binning_data,active_time,recommendation,run_step_count,update_time,source_package_name,create_time,source_info,speed,distance,calorie,walk_step_count,deviceuuid,pkg_name,healthy_step,achievement,datauuid,day_time
11904,3d17dcd1-3577-4f4a-81c1-3cfe5e8498ab.binning_data.json,6245159,6000,72,2019-02-15 14:24:56.959,com.sec.android.app.shealth,2019-02-14 16:07:33.356,3d17dcd1-3577-4f4a-81c1-3cfe5e8498ab.source_info.json,1.4409001,8998.65,452.41998,11832,VfS0qUERdZ,com.sec.android.app.shealth,0,3d17dcd1-3577-4f4a-81c1-3cfe5e8498ab.achievement.json,3d17dcd1-3577-4f4a-81c1-3cfe5e8498ab,1550188800000,
10465,def947e8-e151-4d89-b83a-2e91168d7cc5.binning_data.json,5348946,6000,6,2019-02-14 12:41:52.340,com.sec.android.app.shealth,2019-02-13 15:14:39.354,def947e8-e151-4d89-b83a-2e91168d7cc5.source_info.json,1.5015646,8031.7896,382.40994,10459,VfS0qUERdZ,com.sec.android.app.shealth,0,def947e8-e151-4d89-b83a-2e91168d7cc5.achievement.json,def947e8-e151-4d89-b83a-2e91168d7cc5,1550102400000,
14525,9116eeba-4597-4584-90e0-399173c6b11d.binning_data.json,7562219,6000,89,2019-03-04 15:00:05.411,com.sec.android.app.shealth,2019-03-04 15:00:05.411,,2.8347547,10691.37,566.18994,14436,2lBdpDiteS,com.sec.android.app.shealth,7807,9116eeba-4597-4584-90e0-399173c6b11d.achievement.json,9116eeba-4597-4584-90e0-399173c6b11d,1551657600000,
13140,1ebe5160-139f-4514-9668-6beb8e5f8f6f.binning_data.json,6931611,6000,101,2019-02-27 15:00:04.840,com.sec.android.app.shealth,2019-02-27 15:00:04.840,,3.083333,9844.01,526.22,13039,2lBdpDiteS,com.sec.android.app.shealth,6263,1ebe5160-139f-4514-9668-6beb8e5f8f6f.achievement.json,1ebe5160-139f-4514-9668-6beb8e5f8f6f,1551225600000,
3676,2e2bf38d-8de4-4912-9564-9cca81b72921.binning_data.json,2010687,6000,20,2019-02-18 15:00:02.794,com.sec.android.app.shealth,2019-02-17 15:02:33.485,,2.848909,2797.5,141.89,3656,2lBdpDiteS,com.sec.android.app.shealth,1651,2e2bf38d-8de4-4912-9564-9cca81b72921.achievement.json,2e2bf38d-8de4-4912-9564-9cca81b72921,1550448000000,
9905,7e78c30a-3485-4f0e-9952-1c43fc46e2d7.binning_data.json,5055534,6000,168,2019-03-02 15:00:02.520,com.sec.android.app.shealth,2019-03-02 15:00:02.520,,3.3055556,7682.32,373.69998,9737,2lBdpDiteS,com.sec.android.app.shealth,0,7e78c30a-3485-4f0e-9952-1c43fc46e2d7.achievement.json,7e78c30a-3485-4f0e-9952-1c43fc46e2d7,1551484800000,
10857,f4b4a008-70fc-42c0-b935-fb2aad2c0eb4.binning_data.json,5509575,6000,195,2019-03-07 15:00:04.264,com.sec.android.app.shealth,2019-03-07 15:00:04.264,,3.333333,8241.02,404.33997,10662,2lBdpDiteS,com.sec.android.app.shealth,3575,f4b4a008-70fc-42c0-b935-fb2aad2c0eb4.achievement.json,f4b4a008-70fc-42c0-b935-fb2aad2c0eb4,1551916800000,
13326,fecf3b7c-0b7d-43e0-b173-8e0ca080ba4d.binning_data.json,6918577,6000,114,2019-02-18 15:00:04.241,com.sec.android.app.shealth,2019-02-16 15:01:19.465,fecf3b7c-0b7d-43e0-b173-8e0ca080ba4d.source_info.json,1.4508935,10038.12,516.55994,13212,VfS0qUERdZ,com.sec.android.app.shealth,0,fecf3b7c-0b7d-43e0-b173-8e0ca080ba4d.achievement.json,fecf3b7c-0b7d-43e0-b173-8e0ca080ba4d,1550361600000,
7913,1a9f4e7a-3113-4264-8a16-4e49c3de014d.binning_data.json,4189671,6000,19,2019-02-21 14:56:36.008,com.sec.android.app.shealth,2019-02-20 15:09:41.324,1a9f4e7a-3113-4264-8a16-4e49c3de014d.source_info.json,1.4550972,6096.38,297.72,7894,VfS0qUERdZ,com.sec.android.app.shealth,0,1a9f4e7a-3113-4264-8a16-4e49c3de014d.achievement.json,1a9f4e7a-3113-4264-8a16-4e49c3de014d,1550707200000,
9432,ac3f1efe-4ba1-4f69-8d29-fd8134855103.binning_data.json,4883426,6000,144,2019-03-10 15:00:03.469,com.sec.android.app.shealth,2019-03-10 15:00:03.469,,3.3935525,6941.49,373.58,9288,2lBdpDiteS,com.sec.android.app.shealth,0,ac3f1efe-4ba1-4f69-8d29-fd8134855103.achievement.json,ac3f1efe-4ba1-4f69-8d29-fd8134855103,1552176000000,
10212,ff4efb12-7b5f-4952-adbd-25b7429b40f8.binning_data.json,5104369,6000,95,2019-03-05 15:00:01.679,com.sec.android.app.shealth,2019-03-05 15:00:01.679,,3.138889,7740.32,366.77997,10117,2lBdpDiteS,com.sec.android.app.shealth,1050,ff4efb12-7b5f-4952-adbd-25b7429b40f8.achievement.json,ff4efb12-7b5f-4952-adbd-25b7429b40f8,1551744000000,
10929,0914f813-0d5b-41cf-abd8-216e95507015.binning_data.json,5366954,6000,357,2019-02-20 13:57:42.398,com.sec.android.app.shealth,2019-02-19 15:41:32.133,0914f813-0d5b-41cf-abd8-216e95507015.source_info.json,1.6476291,8842.75,406.75998,10572,VfS0qUERdZ,com.sec.android.app.shealth,0,0914f813-0d5b-41cf-abd8-216e95507015.achievement.json,0914f813-0d5b-41cf-abd8-216e95507015,1550620800000,
11716,b8ca3edb-f5a3-4dba-b0be-59cab919b21e.binning_data.json,6062180,6000,44,2019-02-25 15:00:04.077,com.sec.android.app.shealth,2019-02-23 15:28:40.202,b8ca3edb-f5a3-4dba-b0be-59cab919b21e.source_info.json,1.4458477,8764.989,456.63998,11672,VfS0qUERdZ,com.sec.android.app.shealth,0,b8ca3edb-f5a3-4dba-b0be-59cab919b21e.achievement.json,b8ca3edb-f5a3-4dba-b0be-59cab919b21e,1550966400000,
13171,49977ebd-28f2-4fdb-8b9a-6572dc092e66.binning_data.json,6578096,6000,155,2019-03-13 15:00:12.296,com.sec.android.app.shealth,2019-03-13 15:00:12.296,,3.7222226,9984.37,497.86996,13016,2lBdpDiteS,com.sec.android.app.shealth,2538,49977ebd-28f2-4fdb-8b9a-6572dc092e66.achievement.json,49977ebd-28f2-4fdb-8b9a-6572dc092e66,1552435200000,
20765,1ca7cf34-2474-4a88-ab9c-3c0d48cdd06e.binning_data.json,11110361,6000,56,2019-03-08 15:00:03.475,com.sec.android.app.shealth,2019-03-08 15:00:03.475,,5.8917627,15842.88,760.86,20709,2lBdpDiteS,com.sec.android.app.shealth,9256,1ca7cf34-2474-4a88-ab9c-3c0d48cdd06e.achievement.json,1ca7cf34-2474-4a88-ab9c-3c0d48cdd06e,1552003200000,
7454,a27ef952-3f98-42de-b723-6f0a2452198b.binning_data.json,3884800,6000,34,2019-02-23 13:29:16.962,com.sec.android.app.shealth,2019-02-22 16:00:52.420,a27ef952-3f98-42de-b723-6f0a2452198b.source_info.json,1.4202557,5517.4097,294.19998,7420,VfS0qUERdZ,com.sec.android.app.shealth,0,a27ef952-3f98-42de-b723-6f0a2452198b.achievement.json,a27ef952-3f98-42de-b723-6f0a2452198b,1550880000000,
4700,47fa24cd-e992-4d94-8c66-256767a2241e.binning_data.json,2320200,6000,215,2019-03-16 15:00:03.090,com.sec.android.app.shealth,2019-03-16 15:00:03.090,,5.4444447,3750.69,191.26,4485,2lBdpDiteS,com.sec.android.app.shealth,960,47fa24cd-e992-4d94-8c66-256767a2241e.achievement.json,47fa24cd-e992-4d94-8c66-256767a2241e,1552694400000,
13140,8262a1be-2852-4f70-9960-a02540d248c7.binning_data.json,6931690,6000,101,2019-02-27 14:56:58.057,com.sec.android.app.shealth,2019-02-26 23:43:54.341,8262a1be-2852-4f70-9960-a02540d248c7.source_info.json,1.4201456,9844.01,526.22,13039,VfS0qUERdZ,com.sec.android.app.shealth,0,8262a1be-2852-4f70-9960-a02540d248c7.achievement.json,8262a1be-2852-4f70-9960-a02540d248c7,1551225600000,
10368,45a801b7-8cdb-42fa-b61f-9d106a9b1b50.binning_data.json,5206343,6000,194,2019-03-11 15:00:36.238,com.sec.android.app.shealth,2019-03-11 15:00:36.238,,3.7777777,7868.26,377.08,10174,2lBdpDiteS,com.sec.android.app.shealth,1664,45a801b7-8cdb-42fa-b61f-9d106a9b1b50.achievement.json,45a801b7-8cdb-42fa-b61f-9d106a9b1b50,1552262400000,
10242,44418337-8bb9-4c2c-8832-4e56d07d764d.binning_data.json,5253758,6000,142,2019-03-19 15:00:31.172,com.sec.android.app.shealth,2019-03-19 15:00:31.172,,2.3611112,8081.87,431.47995,10100,2lBdpDiteS,com.sec.android.app.shealth,3931,44418337-8bb9-4c2c-8832-4e56d07d764d.achievement.json,44418337-8bb9-4c2c-8832-4e56d07d764d,1552953600000,
15185,eece4646-3bd4-4b46-bd4a-1ea9b866a084.binning_data.json,7755662,6000,113,2019-03-14 15:01:12.758,com.sec.android.app.shealth,2019-03-14 15:01:12.758,,3.3888888,11559.88,574.26996,15072,2lBdpDiteS,com.sec.android.app.shealth,6434,eece4646-3bd4-4b46-bd4a-1ea9b866a084.achievement.json,eece4646-3bd4-4b46-bd4a-1ea9b866a084,1552521600000,
9905,b258a8fa-676f-4519-adc6-8bf8e8d4708c.binning_data.json,5055614,6000,168,2019-03-02 14:56:53.746,com.sec.android.app.shealth,2019-03-01 15:05:17.960,b258a8fa-676f-4519-adc6-8bf8e8d4708c.source_info.json,1.519562,7682.32,373.69998,9737,VfS0qUERdZ,com.sec.android.app.shealth,0,b258a8fa-676f-4519-adc6-8bf8e8d4708c.achievement.json,b258a8fa-676f-4519-adc6-8bf8e8d4708c,1551484800000,
11173,84869d03-f739-43c4-86f8-0c067ce3001e.binning_data.json,5737864,6000,134,2019-02-26 13:57:33.537,com.sec.android.app.shealth,2019-02-25 23:10:55.794,84869d03-f739-43c4-86f8-0c067ce3001e.source_info.json,1.508279,8654.3,414.28998,11039,VfS0qUERdZ,com.sec.android.app.shealth,0,84869d03-f739-43c4-86f8-0c067ce3001e.achievement.json,84869d03-f739-43c4-86f8-0c067ce3001e,1551139200000,
6561,90b34e32-a310-4dae-ac37-5cc15575ab5a.binning_data.json,3302531,6000,62,2019-03-22 15:00:01.094,com.sec.android.app.shealth,2019-03-22 15:00:01.094,,3.1944444,5040.83,282.75998,6499,2lBdpDiteS,com.sec.android.app.shealth,1290,90b34e32-a310-4dae-ac37-5cc15575ab5a.achievement.json,90b34e32-a310-4dae-ac37-5cc15575ab5a,1553212800000,
7666,ffa38dc6-4b1c-4f09-85d9-6a67ba309340.binning_data.json,4025191,6000,152,2019-03-17 15:00:02.622,com.sec.android.app.shealth,2019-03-17 15:00:02.622,,3.0277777,6107.04,326.21997,7514,2lBdpDiteS,com.sec.android.app.shealth,0,ffa38dc6-4b1c-4f09-85d9-6a67ba309340.achievement.json,ffa38dc6-4b1c-4f09-85d9-6a67ba309340,1552780800000,
10212,4856c178-b733-4ca1-a202-1a27e1670982.binning_data.json,5104439,6000,95,2019-03-05 11:58:51.824,com.sec.android.app.shealth,2019-03-04 22:02:46.068,4856c178-b733-4ca1-a202-1a27e1670982.source_info.json,1.5163896,7740.32,366.77997,10117,VfS0qUERdZ,com.sec.android.app.shealth,0,4856c178-b733-4ca1-a202-1a27e1670982.achievement.json,4856c178-b733-4ca1-a202-1a27e1670982,1551744000000,
10644,5b4a0ff6-6da3-4dd0-9ef8-4870df7b24f5.binning_data.json,5261503,6000,166,2019-03-25 15:00:29.473,com.sec.android.app.shealth,2019-03-25 15:00:29.473,,3.083333,8274.66,457.94998,10478,2lBdpDiteS,com.sec.android.app.shealth,1735,5b4a0ff6-6da3-4dd0-9ef8-4870df7b24f5.achievement.json,5b4a0ff6-6da3-4dd0-9ef8-4870df7b24f5,1553472000000,
8384,fad93f2a-4c22-4fce-87c2-5a8419487872.binning_data.json,4176714,6000,157,2019-03-20 15:00:02.530,com.sec.android.app.shealth,2019-03-20 15:00:02.530,,3.49823,6567.8003,360.15,8227,2lBdpDiteS,com.sec.android.app.shealth,0,fad93f2a-4c22-4fce-87c2-5a8419487872.achievement.json,fad93f2a-4c22-4fce-87c2-5a8419487872,1553040000000,
8288,2be07b8b-e70a-4cca-99d6-0c76dec8289d.binning_data.json,4271236,6000,61,2019-03-01 14:35:43.456,com.sec.android.app.shealth,2019-02-28 15:03:33.139,2be07b8b-e70a-4cca-99d6-0c76dec8289d.source_info.json,1.5149499,6470.71,298.71,8227,VfS0qUERdZ,com.sec.android.app.shealth,0,2be07b8b-e70a-4cca-99d6-0c76dec8289d.achievement.json,2be07b8b-e70a-4cca-99d6-0c76dec8289d,1551398400000,
7750,1074c4bb-285a-4a61-89e0-fa5b4f7fda10.binning_data.json,3698452,6000,142,2019-03-23 15:00:02.169,com.sec.android.app.shealth,2019-03-23 15:00:02.169,,3.4409902,6189.66,339.96,7608,2lBdpDiteS,com.sec.android.app.shealth,5755,1074c4bb-285a-4a61-89e0-fa5b4f7fda10.achievement.json,1074c4bb-285a-4a61-89e0-fa5b4f7fda10,1553299200000,
7079,287ba1c8-ab5b-4b68-8c03-a5dc6cc924ac.binning_data.json,3466888,6000,156,2019-03-28 15:00:02.125,com.sec.android.app.shealth,2019-03-28 15:00:02.125,,2.9166667,5567.41,307.54996,6923,2lBdpDiteS,com.sec.android.app.shealth,0,287ba1c8-ab5b-4b68-8c03-a5dc6cc924ac.achievement.json,287ba1c8-ab5b-4b68-8c03-a5dc6cc924ac,1553731200000,
20765,dbc955e2-b21a-43b1-8aa4-b32bf86d7a70.binning_data.json,11110488,6000,56,2019-03-08 14:59:54.185,com.sec.android.app.shealth,2019-03-07 15:00:57.496,dbc955e2-b21a-43b1-8aa4-b32bf86d7a70.source_info.json,1.4259391,15842.88,760.86,20709,VfS0qUERdZ,com.sec.android.app.shealth,0,dbc955e2-b21a-43b1-8aa4-b32bf86d7a70.achievement.json,dbc955e2-b21a-43b1-8aa4-b32bf86d7a70,1552003200000,
11046,0c52ddd3-7262-4192-bb4a-290ea5bb7d32.binning_data.json,5581750,6000,170,2019-03-26 15:00:03.141,com.sec.android.app.shealth,2019-03-26 15:00:03.141,,3.4722226,8484.96,430.03998,10876,2lBdpDiteS,com.sec.android.app.shealth,3447,0c52ddd3-7262-4192-bb4a-290ea5bb7d32.achievement.json,0c52ddd3-7262-4192-bb4a-290ea5bb7d32,1553558400000,
5109,22cbacb5-697b-4b2e-9282-9994d0067660.binning_data.json,2659463,6000,90,2019-03-31 15:00:03.470,com.sec.android.app.shealth,2019-03-31 15:00:03.470,,2.7762122,4002.34,223.06,5019,2lBdpDiteS,com.sec.android.app.shealth,2885,22cbacb5-697b-4b2e-9282-9994d0067660.achievement.json,22cbacb5-697b-4b2e-9282-9994d0067660,1553990400000,
15291,1bb11f41-7de0-4782-bfd4-ab63c600ae7b.binning_data.json,7679442,6000,159,2019-04-03 15:00:02.105,com.sec.android.app.shealth,2019-04-03 15:00:02.105,,3.1944444,11931.23,640.94995,15132,2lBdpDiteS,com.sec.android.app.shealth,2273,1bb11f41-7de0-4782-bfd4-ab63c600ae7b.achievement.json,1bb11f41-7de0-4782-bfd4-ab63c600ae7b,1554249600000,
9467,777272f8-769d-4199-841a-36f0ad47e8b2.binning_data.json,4919463,6000,48,2019-03-29 15:00:02.426,com.sec.android.app.shealth,2019-03-29 15:00:02.426,,2.9166667,7424.6597,381.05997,9419,2lBdpDiteS,com.sec.android.app.shealth,4382,777272f8-769d-4199-841a-36f0ad47e8b2.achievement.json,777272f8-769d-4199-841a-36f0ad47e8b2,1553817600000,
14525,dfdac6ae-4c51-489e-a6a8-9a6b9017a758.binning_data.json,7562305,6000,89,2019-03-04 11:47:44.756,com.sec.android.app.shealth,2019-03-03 22:23:35.412,dfdac6ae-4c51-489e-a6a8-9a6b9017a758.source_info.json,1.4137712,10691.37,566.18994,14436,VfS0qUERdZ,com.sec.android.app.shealth,0,dfdac6ae-4c51-489e-a6a8-9a6b9017a758.achievement.json,dfdac6ae-4c51-489e-a6a8-9a6b9017a758,1551657600000,
10368,7ca4674c-f4d9-4f8c-8045-9401c7255b6d.binning_data.json,5206410,6000,194,2019-03-11 13:23:46.287,com.sec.android.app.shealth,2019-03-10 15:09:28.911,7ca4674c-f4d9-4f8c-8045-9401c7255b6d.source_info.json,1.5112638,7868.26,377.08,10174,VfS0qUERdZ,com.sec.android.app.shealth,0,7ca4674c-f4d9-4f8c-8045-9401c7255b6d.achievement.json,7ca4674c-f4d9-4f8c-8045-9401c7255b6d,1552262400000,
9877,fca4d703-ee41-4662-96a6-7d284dec113a.binning_data.json,5019117,6000,106,2019-04-01 15:00:03.344,com.sec.android.app.shealth,2019-04-01 15:00:03.344,,2.892254,7712.4697,426.03998,9771,2lBdpDiteS,com.sec.android.app.shealth,0,fca4d703-ee41-4662-96a6-7d284dec113a.achievement.json,fca4d703-ee41-4662-96a6-7d284dec113a,1554076800000,
6578,36db3274-5e9b-44a7-94a6-befffab04427.binning_data.json,3290130,6000,125,2019-01-14 13:58:19.011,com.sec.android.app.shealth,2019-01-13 21:56:57.117,36db3274-5e9b-44a7-94a6-befffab04427.source_info.json,1.519596,4999.6694,260.27,6453,VfS0qUERdZ,com.sec.android.app.shealth,0,36db3274-5e9b-44a7-94a6-befffab04427.achievement.json,36db3274-5e9b-44a7-94a6-befffab04427,1547424000000,
12316,bb96b5a0-d4be-420c-b879-e7e1c222a606.binning_data.json,6090303,6000,53,2019-04-06 15:00:00.866,com.sec.android.app.shealth,2019-04-06 15:00:00.866,,5.9722223,9851.649,526.33997,12263,2lBdpDiteS,com.sec.android.app.shealth,1270,bb96b5a0-d4be-420c-b879-e7e1c222a606.achievement.json,bb96b5a0-d4be-420c-b879-e7e1c222a606,1554508800000,
10857,8bedc0ff-2aec-49d1-a698-2248f4a90a59.binning_data.json,5509640,6000,195,2019-03-07 14:53:53.316,com.sec.android.app.shealth,2019-03-06 15:03:46.384,8bedc0ff-2aec-49d1-a698-2248f4a90a59.source_info.json,1.4957454,8241.02,404.33997,10662,VfS0qUERdZ,com.sec.android.app.shealth,0,8bedc0ff-2aec-49d1-a698-2248f4a90a59.achievement.json,8bedc0ff-2aec-49d1-a698-2248f4a90a59,1551916800000,
15185,d09aee62-c924-421a-a6a8-5b780aeb26e1.binning_data.json,7755763,6000,113,2019-03-14 13:01:51.571,com.sec.android.app.shealth,2019-03-13 21:19:15.927,d09aee62-c924-421a-a6a8-5b780aeb26e1.source_info.json,1.490489,11559.88,574.26996,15072,VfS0qUERdZ,com.sec.android.app.shealth,0,d09aee62-c924-421a-a6a8-5b780aeb26e1.achievement.json,d09aee62-c924-421a-a6a8-5b780aeb26e1,1552521600000,
7929,309d1188-ce30-45f8-baf1-e8a35b095dfc.binning_data.json,4085057,6000,51,2019-04-04 15:00:03.469,com.sec.android.app.shealth,2019-04-04 15:00:03.469,,4.8055553,6309.34,334.48996,7878,2lBdpDiteS,com.sec.android.app.shealth,0,309d1188-ce30-45f8-baf1-e8a35b095dfc.achievement.json,309d1188-ce30-45f8-baf1-e8a35b095dfc,1554336000000,
7609,5ce7d2f5-eb3b-49c6-b70f-5be1f581c30c.binning_data.json,3725201,6000,41,2019-04-09 15:00:02.325,com.sec.android.app.shealth,2019-04-09 15:00:02.325,,2.4722226,5950.1304,315.96,7568,2lBdpDiteS,com.sec.android.app.shealth,0,5ce7d2f5-eb3b-49c6-b70f-5be1f581c30c.achievement.json,5ce7d2f5-eb3b-49c6-b70f-5be1f581c30c,1554768000000,
8383,064bbecc-3d07-48d9-88e7-17aa59effc1b.binning_data.json,4112660,6000,171,2019-01-20 15:00:03.655,com.sec.android.app.shealth,2019-01-16 22:00:07.489,064bbecc-3d07-48d9-88e7-17aa59effc1b.source_info.json,1.5556014,6397.66,314.8,8212,VfS0qUERdZ,com.sec.android.app.shealth,0,064bbecc-3d07-48d9-88e7-17aa59effc1b.achievement.json,064bbecc-3d07-48d9-88e7-17aa59effc1b,1547683200000,
18755,c77efa8f-a928-435c-873d-5c3e9ab4d10b.binning_data.json,9599348,6000,175,2019-04-12 15:00:00.790,com.sec.android.app.shealth,2019-04-12 15:00:00.790,,3.7222226,14499.689,806.05994,18580,2lBdpDiteS,com.sec.android.app.shealth,8112,c77efa8f-a928-435c-873d-5c3e9ab4d10b.achievement.json,c77efa8f-a928-435c-873d-5c3e9ab4d10b,1555027200000,
7666,f6402515-383e-4c03-bcd5-011438ca5b56.binning_data.json,4025261,6000,152,2019-03-17 14:15:27.932,com.sec.android.app.shealth,2019-03-16 23:55:51.120,f6402515-383e-4c03-bcd5-011438ca5b56.source_info.json,1.5171785,6107.04,326.21997,7514,VfS0qUERdZ,com.sec.android.app.shealth,0,f6402515-383e-4c03-bcd5-011438ca5b56.achievement.json,f6402515-383e-4c03-bcd5-011438ca5b56,1552780800000,
3438,ddfdfb31-5f66-4a58-a154-aad05ed5d0a1.binning_data.json,1813748,6000,4,2019-04-07 15:00:01.199,com.sec.android.app.shealth,2019-04-07 15:00:01.199,,3.6388888,2720.21,140.56,3434,2lBdpDiteS,com.sec.android.app.shealth,1166,ddfdfb31-5f66-4a58-a154-aad05ed5d0a1.achievement.json,ddfdfb31-5f66-4a58-a154-aad05ed5d0a1,1554595200000,
9432,0a8ff3ea-04f2-4f5d-b511-f69d0072b3c1.binning_data.json,4883494,6000,144,2019-03-10 14:59:03.481,com.sec.android.app.shealth,2019-03-09 23:35:13.977,0a8ff3ea-04f2-4f5d-b511-f69d0072b3c1.source_info.json,1.4214188,6941.49,373.58,9288,VfS0qUERdZ,com.sec.android.app.shealth,0,0a8ff3ea-04f2-4f5d-b511-f69d0072b3c1.achievement.json,0a8ff3ea-04f2-4f5d-b511-f69d0072b3c1,1552176000000,
9726,85e5de53-9204-4963-9172-a55b6c40ca75.binning_data.json,4786532,6000,197,2019-04-10 15:00:00.891,com.sec.android.app.shealth,2019-04-10 15:00:00.891,,3.1533442,7595.58,423.09998,9529,2lBdpDiteS,com.sec.android.app.shealth,0,85e5de53-9204-4963-9172-a55b6c40ca75.achievement.json,85e5de53-9204-4963-9172-a55b6c40ca75,1554854400000,
9538,65251117-d362-40e9-8331-7ca8bee86905.binning_data.json,4609013,6000,113,2019-04-15 15:00:02.028,com.sec.android.app.shealth,2019-04-15 15:00:02.028,,2.9444442,7221.35,417.56998,9425,2lBdpDiteS,com.sec.android.app.shealth,1093,65251117-d362-40e9-8331-7ca8bee86905.achievement.json,65251117-d362-40e9-8331-7ca8bee86905,1555286400000,
13171,20a4cfbc-d658-4bd9-a64c-34b6ab91bb3e.binning_data.json,6578185,6000,155,2019-03-13 14:50:01.536,com.sec.android.app.shealth,2019-03-12 15:07:40.932,20a4cfbc-d658-4bd9-a64c-34b6ab91bb3e.source_info.json,1.5178,9984.37,497.86996,13016,VfS0qUERdZ,com.sec.android.app.shealth,0,20a4cfbc-d658-4bd9-a64c-34b6ab91bb3e.achievement.json,20a4cfbc-d658-4bd9-a64c-34b6ab91bb3e,1552435200000,
342,c7c95ff0-b60f-4397-805c-1342ff6c0fc6.binning_data.json,187096,6000,11,2019-01-20 13:43:37.310,com.sec.android.app.shealth,2019-01-19 23:25:13.664,c7c95ff0-b60f-4397-805c-1342ff6c0fc6.source_info.json,1.4160625,264.94,12.47,331,VfS0qUERdZ,com.sec.android.app.shealth,0,c7c95ff0-b60f-4397-805c-1342ff6c0fc6.achievement.json,c7c95ff0-b60f-4397-805c-1342ff6c0fc6,1547942400000,
8384,5990c22c-16b9-49a6-b3ee-8c70578304cf.binning_data.json,4176770,6000,157,2019-03-20 12:05:21.930,com.sec.android.app.shealth,2019-03-19 23:05:18.804,5990c22c-16b9-49a6-b3ee-8c70578304cf.source_info.json,1.5724587,6567.8003,360.15,8227,VfS0qUERdZ,com.sec.android.app.shealth,0,5990c22c-16b9-49a6-b3ee-8c70578304cf.achievement.json,5990c22c-16b9-49a6-b3ee-8c70578304cf,1553040000000,
5663,3cc8ca7b-e383-4def-bebf-53debebc0ac9.binning_data.json,3057862,6000,12,2019-04-13 15:00:00.872,com.sec.android.app.shealth,2019-04-13 15:00:00.872,,2.75,4477.15,233.67,5651,2lBdpDiteS,com.sec.android.app.shealth,0,3cc8ca7b-e383-4def-bebf-53debebc0ac9.achievement.json,3cc8ca7b-e383-4def-bebf-53debebc0ac9,1555113600000,
7896,707e92a4-31f6-417b-b768-70c4e03fe192.binning_data.json,4002798,6000,53,2019-04-18 15:00:01.064,com.sec.android.app.shealth,2019-04-18 15:00:01.064,,2.7960799,6215.91,331.21,7843,2lBdpDiteS,com.sec.android.app.shealth,1110,707e92a4-31f6-417b-b768-70c4e03fe192.achievement.json,707e92a4-31f6-417b-b768-70c4e03fe192,1555545600000,
4700,ea110112-e767-48d5-8e5a-4d8c5665aafd.binning_data.json,2320239,6000,215,2019-03-16 09:44:32.626,com.sec.android.app.shealth,2019-03-15 23:00:28.823,ea110112-e767-48d5-8e5a-4d8c5665aafd.source_info.json,1.6165099,3750.69,191.26,4485,VfS0qUERdZ,com.sec.android.app.shealth,0,ea110112-e767-48d5-8e5a-4d8c5665aafd.achievement.json,ea110112-e767-48d5-8e5a-4d8c5665aafd,1552694400000,
16375,4f5c6bfb-0565-44c6-b14c-e2be2ee71a36.binning_data.json,8533252,6000,96,2019-01-23 14:59:57.891,com.sec.android.app.shealth,2019-01-22 22:57:50.637,4f5c6bfb-0565-44c6-b14c-e2be2ee71a36.source_info.json,1.4533556,12401.85,630.63995,16279,VfS0qUERdZ,com.sec.android.app.shealth,0,4f5c6bfb-0565-44c6-b14c-e2be2ee71a36.achievement.json,4f5c6bfb-0565-44c6-b14c-e2be2ee71a36,1548201600000,
9676,f30cf6ee-4105-4f10-9a11-5cf2ccd94a9f.binning_data.json,4797384,6000,146,2019-04-16 15:00:04.717,com.sec.android.app.shealth,2019-04-16 15:00:04.717,,4.583334,7500.0693,420.99994,9530,2lBdpDiteS,com.sec.android.app.shealth,0,f30cf6ee-4105-4f10-9a11-5cf2ccd94a9f.achievement.json,f30cf6ee-4105-4f10-9a11-5cf2ccd94a9f,1555372800000,
7750,283bbcd3-a112-4b61-84f5-77b9da86f920.binning_data.json,3698495,6000,142,2019-03-23 12:56:16.132,com.sec.android.app.shealth,2019-03-22 23:05:10.145,283bbcd3-a112-4b61-84f5-77b9da86f920.source_info.json,1.6735617,6189.66,339.96,7608,VfS0qUERdZ,com.sec.android.app.shealth,0,283bbcd3-a112-4b61-84f5-77b9da86f920.achievement.json,283bbcd3-a112-4b61-84f5-77b9da86f920,1553299200000,
663,09a96868-2306-4e34-bb55-81d349c9f049.binning_data.json,294127,6000,14,2019-04-21 15:00:03.346,com.sec.android.app.shealth,2019-04-21 15:00:03.346,,2.4444444,527.41,30.779999,649,2lBdpDiteS,com.sec.android.app.shealth,0,09a96868-2306-4e34-bb55-81d349c9f049.achievement.json,09a96868-2306-4e34-bb55-81d349c9f049,1555804800000,
7399,d2efd3d6-322c-45f2-80e5-189e05171b21.binning_data.json,3767382,6000,14,2019-04-19 15:00:02.855,com.sec.android.app.shealth,2019-04-19 15:00:02.855,,2.416667,5755.6895,306.02997,7385,2lBdpDiteS,com.sec.android.app.shealth,2193,d2efd3d6-322c-45f2-80e5-189e05171b21.achievement.json,d2efd3d6-322c-45f2-80e5-189e05171b21,1555632000000,
4262,37303357-8097-47c9-a967-530be8bd992d.binning_data.json,2191397,6000,11,2019-04-24 15:00:01.102,com.sec.android.app.shealth,2019-04-24 15:00:01.102,,2.7222219,3341.79,179.04999,4251,2lBdpDiteS,com.sec.android.app.shealth,0,37303357-8097-47c9-a967-530be8bd992d.achievement.json,37303357-8097-47c9-a967-530be8bd992d,1556064000000,
