com.samsung.health.sleep_stage,6210049,6
start_time,sleep_id,custom,update_time,create_time,stage,time_offset,deviceuuid,pkg_name,end_time,datauuid
2021-09-25 18:06:00.000,bcaaa652-4285-6354-c94d-d4d5c558a5b5,,2021-09-25 21:33:30.991,2021-09-25 21:33:30.991,40003,UTC+0900,Nz95nEBsYs,com.sec.android.app.shealth,2021-09-25 18:30:00.000,70c00912-5a4a-4876-bc15-08b0b2999c21,
2021-09-28 21:31:00.000,e9e36d3d-999f-ade6-86b2-c20e9f56dbca,,2021-09-28 21:43:13.581,2021-09-28 21:43:13.581,40002,UTC+0900,Nz95nEBsYs,com.sec.android.app.shealth,2021-09-28 21:32:00.000,f302f5cb-65cc-401b-8a05-70ea907925ca,
2021-09-23 22:58:00.000,39d7e60f-594e-1b84-8a0d-4d219ef1d255,,2021-09-24 00:07:13.828,2021-09-24 00:07:13.828,40001,UTC+0900,Nz95nEBsYs,com.sec.android.app.shealth,2021-09-23 22:59:00.000,91358d97-34ae-42e3-ae5e-f0703463ff1f,
2021-09-28 21:32:00.000,e9e36d3d-999f-ade6-86b2-c20e9f56dbca,,2021-09-28 21:43:13.582,2021-09-28 21:43:13.582,40001,UTC+0900,Nz95nEBsYs,com.sec.android.app.shealth,2021-09-28 21:37:00.000,87903379-e84b-437a-bea2-43e4daa1a2c2,
2021-09-25 18:30:00.000,bcaaa652-4285-6354-c94d-d4d5c558a5b5,,2021-09-25 21:33:30.991,2021-09-25 21:33:30.991,40004,UTC+0900,Nz95nEBsYs,com.sec.android.app.shealth,2021-09-25 18:33:00.000,34d5e2d2-eb91-4a73-bf75-2ac917753a92,
2021-09-29 16:59:00.000,015b21b2-0752-39a1-d3ad-ecd292642e71,,2021-09-29 22:35:07.654,2021-09-29 22:35:07.654,40002,UTC+0900,Nz95nEBsYs,com.sec.android.app.shealth,2021-09-29 17:03:00.000,76da9a5b-6e2f-4747-b9cb-100fd5fe681e,
2021-09-23 22:59:00.000,39d7e60f-594e-1b84-8a0d-4d219ef1d255,,2021-09-24 00:07:13.829,2021-09-24 00:07:13.829,40004,UTC+0900,Nz95nEBsYs,com.sec.android.app.shealth,2021-09-23 23:05:00.000,d2771d88-f984-4846-9864-581ad44cb71e,
2021-09-25 18:33:00.000,bcaaa652-4285-6354-c94d-d4d5c558a5b5,,2021-09-25 21:33:30.991,2021-09-25 21:33:30.991,40001,UTC+0900,Nz95nEBsYs,com.sec.android.app.shealth,2021-09-25 18:34:00.000,76149f6d-59cd-4807-9785-46fa5b8818e9,
2020-11-18 19:27:00.000,05e33560-eab6-82a7-aa07-e176c43ea4b9,,2020-11-18 21:21:40.497,2020-11-18 21:21:40.497,40001,UTC+0900,2lBdpDiteS,com.sec.android.app.shealth,2020-11-18 19:28:00.000,b02f9a5a-c563-4004-b8c1-2685afc2f232,
2021-09-29 17:03:00.000,015b21b2-0752-39a1-d3ad-ecd292642e71,,2021-09-29 22:35:07.655,2021-09-29 22:35:07.655,40001,UTC+0900,Nz95nEBsYs,com.sec.android.app.shealth,2021-09-29 17:05:00.000,d86939f3-5832-4f6f-b2b3-be38cacbcb9e,
2021-09-23 23:05:00.000,39d7e60f-594e-1b84-8a0d-4d219ef1d255,,2021-09-24 00:07:13.829,2021-09-24 00:07:13.829,40001,UTC+0900,Nz95nEBsYs,com.sec.android.app.shealth,2021-09-23 23:07:00.000,7956a3a3-fb00-466a-ba8c-cbf2f3f3b48b,
2021-09-25 18:34:00.000,bcaaa652-4285-6354-c94d-d4d5c558a5b5,,2021-09-25 21:33:30.992,2021-09-25 21:33:30.992,40002,UTC+0900,Nz95nEBsYs,com.sec.android.app.shealth,2021-09-25 18:36:00.000,b3dede83-68ca-40b2-8259-0286e71b84b6,
2021-09-29 17:05:00.000,015b21b2-0752-39a1-d3ad-ecd292642e71,,2021-09-29 22:35:07.655,2021-09-29 22:35:07.655,40002,UTC+0900,Nz95nEBsYs,com.sec.android.app.shealth,2021-09-29 17:18:00.000,173e2b03-b8be-410c-b08f-544c574021bc,
2021-09-29 17:18:00.000,015b21b2-0752-39a1-d3ad-ecd292642e71,,2021-09-29 22:35:07.655,2021-09-29 22:35:07.655,40003,UTC+0900,Nz95nEBsYs,com.sec.android.app.shealth,2021-09-29 17:50:00.000,8166bdb6-8fdb-4049-a316-27bfbbe6127c,
2021-09-23 23:07:00.000,39d7e60f-594e-1b84-8a0d-4d219ef1d255,,2021-09-24 00:07:13.829,2021-09-24 00:07:13.829,40002,UTC+0900,Nz95nEBsYs,com.sec.android.app.shealth,2021-09-23 23:11:00.000,d1ded135-c631-4b79-b829-80a44eda9031,
2021-09-25 18:36:00.000,bcaaa652-4285-6354-c94d-d4d5c558a5b5,,2021-09-25 21:33:30.992,2021-09-25 21:33:30.992,40004,UTC+0900,Nz95nEBsYs,com.sec.android.app.shealth,2021-09-25 19:04:00.000,263deaa1-696f-4744-bca6-57ea49acee21,
2021-09-29 17:50:00.000,015b21b2-0752-39a1-d3ad-ecd292642e71,,2021-09-29 22:35:07.655,2021-09-29 22:35:07.655,40001,UTC+0900,Nz95nEBsYs,com.sec.android.app.shealth,2021-09-29 17:51:00.000,4c823aa1-a145-4361-8ee2-7cf68478bf54,
2021-09-23 23:11:00.000,39d7e60f-594e-1b84-8a0d-4d219ef1d255,,2021-09-24 00:07:13.829,2021-09-24 00:07:13.829,40001,UTC+0900,Nz95nEBsYs,com.sec.android.app.shealth,2021-09-23 23:12:00.000,919e4b26-b97a-4bb9-9e55-9a61758a5d8c,
2021-09-25 19:04:00.000,bcaaa652-4285-6354-c94d-d4d5c558a5b5,,2021-09-25 21:33:30.992,2021-09-25 21:33:30.992,40002,UTC+0900,Nz95nEBsYs,com.sec.android.app.shealth,2021-09-25 19:51:00.000,77099d3d-ef6b-4020-883e-850e5b295eaf,
2021-09-29 17:51:00.000,015b21b2-0752-39a1-d3ad-ecd292642e71,,2021-09-29 22:35:07.655,2021-09-29 22:35:07.655,40002,UTC+0900,Nz95nEBsYs,com.sec.android.app.shealth,2021-09-29 17:54:00.000,9829baea-32cb-47b0-9a70-dbd9226f134a,
2021-09-23 23:12:00.000,39d7e60f-594e-1b84-8a0d-4d219ef1d255,,2021-09-24 00:07:13.829,2021-09-24 00:07:13.829,40002,UTC+0900,Nz95nEBsYs,com.sec.android.app.shealth,2021-09-23 23:15:00.000,21e85990-d390-471c-bfe1-67b2b4e369f7,
2020-11-18 19:59:00.000,05e33560-eab6-82a7-aa07-e176c43ea4b9,,2020-11-18 21:21:40.501,2020-11-18 21:21:40.501,40001,UTC+0900,2lBdpDiteS,com.sec.android.app.shealth,2020-11-18 20:00:00.000,a4ca8ca0-c43d-40a7-9e7e-c4bc9f50bc36,
2021-09-25 19:51:00.000,bcaaa652-4285-6354-c94d-d4d5c558a5b5,,2021-09-25 21:33:30.992,2021-09-25 21:33:30.992,40003,UTC+0900,Nz95nEBsYs,com.sec.android.app.shealth,2021-09-25 19:52:00.000,cb365454-b57a-4d8e-a1f4-6364168a52c1,
2021-09-29 17:54:00.000,015b21b2-0752-39a1-d3ad-ecd292642e71,,2021-09-29 22:35:07.655,2021-09-29 22:35:07.655,40001,UTC+0900,Nz95nEBsYs,com.sec.android.app.shealth,2021-09-29 17:56:00.000,9a2bb65d-f53a-4a6e-aa92-90c29016f22d,
2021-09-25 19:52:00.000,bcaaa652-4285-6354-c94d-d4d5c558a5b5,,2021-09-25 21:33:30.992,2021-09-25 21:33:30.992,40002,UTC+0900,Nz95nEBsYs,com.sec.android.app.shealth,2021-09-25 19:53:00.000,8a7f888a-f349-4b96-9206-2e10f99cddd7,
2021-09-23 23:15:00.000,39d7e60f-594e-1b84-8a0d-4d219ef1d255,,2021-09-24 00:07:13.830,2021-09-24 00:07:13.830,40004,UTC+0900,Nz95nEBsYs,com.sec.android.app.shealth,2021-09-24 00:02:00.000,c6130859-e6ac-4135-8d3c-f592b5ba3722,
2021-09-29 17:56:00.000,015b21b2-0752-39a1-d3ad-ecd292642e71,,2021-09-29 22:35:07.655,2021-09-29 22:35:07.655,40002,UTC+0900,Nz95nEBsYs,com.sec.android.app.shealth,2021-09-29 17:59:00.000,c7b994c1-0baf-4554-9b04-322bcbf1e0ff,
2021-09-24 00:02:00.000,39d7e60f-594e-1b84-8a0d-4d219ef1d255,,2021-09-24 00:07:13.830,2021-09-24 00:07:13.830,40001,UTC+0900,Nz95nEBsYs,com.sec.android.app.shealth,2021-09-24 00:04:00.000,29653479-a3a1-40c5-babc-4224cee9289c,
2021-09-25 19:53:00.000,bcaaa652-4285-6354-c94d-d4d5c558a5b5,,2021-09-25 21:33:30.992,2021-09-25 21:33:30.992,40003,UTC+0900,Nz95nEBsYs,com.sec.android.app.shealth,2021-09-25 19:54:00.000,ab03f3e8-24d7-411b-829b-4e8e6f252f5b,
2021-09-29 17:59:00.000,015b21b2-0752-39a1-d3ad-ecd292642e71,,2021-09-29 22:35:07.656,2021-09-29 22:35:07.656,40004,UTC+0900,Nz95nEBsYs,com.sec.android.app.shealth,2021-09-29 18:16:00.000,fe0e2d8b-5292-49fd-a61d-a6d23c8b2957,
2021-09-24 15:42:00.000,dff97bd9-58ae-8adb-bea2-0699d1b197ce,,2021-09-24 19:43:03.552,2021-09-24 19:43:03.552,40002,UTC+0900,Nz95nEBsYs,com.sec.android.app.shealth,2021-09-24 15:56:00.000,94bf22e3-38cd-4d5d-aa6f-b072d2100b3b,
2020-11-18 20:11:00.000,05e33560-eab6-82a7-aa07-e176c43ea4b9,,2020-11-18 21:21:40.504,2020-11-18 21:21:40.504,40001,UTC+0900,2lBdpDiteS,com.sec.android.app.shealth,2020-11-18 20:12:00.000,d9ad0453-fd96-40f3-8959-49a837972770,
2021-09-25 19:54:00.000,bcaaa652-4285-6354-c94d-d4d5c558a5b5,,2021-09-25 21:33:30.992,2021-09-25 21:33:30.992,40002,UTC+0900,Nz95nEBsYs,com.sec.android.app.shealth,2021-09-25 20:16:00.000,c91b25ba-b35f-484a-b420-958c4d119f90,
2021-09-29 18:16:00.000,015b21b2-0752-39a1-d3ad-ecd292642e71,,2021-09-29 22:35:07.656,2021-09-29 22:35:07.656,40002,UTC+0900,Nz95nEBsYs,com.sec.android.app.shealth,2021-09-29 18:17:00.000,ab91c2c8-d5e0-440e-9b90-92fffc75b35b,
2021-09-25 20:16:00.000,bcaaa652-4285-6354-c94d-d4d5c558a5b5,,2021-09-25 21:33:30.993,2021-09-25 21:33:30.993,40001,UTC+0900,Nz95nEBsYs,com.sec.android.app.shealth,2021-09-25 20:17:00.000,16e9bf61-9eda-4d2d-8f93-b697533c6d02,
2021-09-29 18:17:00.000,015b21b2-0752-39a1-d3ad-ecd292642e71,,2021-09-29 22:35:07.656,2021-09-29 22:35:07.656,40001,UTC+0900,Nz95nEBsYs,com.sec.android.app.shealth,2021-09-29 18:18:00.000,2e246e00-59ac-4f1e-8966-4f25c5d52aa9,
2021-09-24 15:56:00.000,dff97bd9-58ae-8adb-bea2-0699d1b197ce,,2021-09-24 19:43:03.552,2021-09-24 19:43:03.552,40001,UTC+0900,Nz95nEBsYs,com.sec.android.app.shealth,2021-09-24 16:01:00.000,311f03b2-c921-4100-88ee-0c1ada69a506,
2021-09-29 18:18:00.000,015b21b2-0752-39a1-d3ad-ecd292642e71,,2021-09-29 22:35:07.656,2021-09-29 22:35:07.656,40002,UTC+0900,Nz95nEBsYs,com.sec.android.app.shealth,2021-09-29 19:04:00.000,57cf3e46-c72d-4479-a091-0c9725eec0ae,
2021-09-25 20:17:00.000,bcaaa652-4285-6354-c94d-d4d5c558a5b5,,2021-09-25 21:33:30.993,2021-09-25 21:33:30.993,40002,UTC+0900,Nz95nEBsYs,com.sec.android.app.shealth,2021-09-25 20:20:00.000,8bf7b241-57c2-4190-a184-ed59647c4200,
2021-09-24 16:01:00.000,dff97bd9-58ae-8adb-bea2-0699d1b197ce,,2021-09-24 19:43:03.553,2021-09-24 19:43:03.553,40002,UTC+0900,Nz95nEBsYs,com.sec.android.app.shealth,2021-09-24 16:12:00.000,990db810-fe8b-4e79-b35f-16a2e168fab0,
2021-09-29 19:04:00.000,015b21b2-0752-39a1-d3ad-ecd292642e71,,2021-09-29 22:35:07.656,2021-09-29 22:35:07.656,40003,UTC+0900,Nz95nEBsYs,com.sec.android.app.shealth,2021-09-29 19:17:00.000,5f03eafe-16dd-47c1-8202-2fe53bb3bbf5,
2021-09-25 20:20:00.000,bcaaa652-4285-6354-c94d-d4d5c558a5b5,,2021-09-25 21:33:30.993,2021-09-25 21:33:30.993,40004,UTC+0900,Nz95nEBsYs,com.sec.android.app.shealth,2021-09-25 20:57:00.000,75baa32d-e1a5-4a58-8ea9-1aee71af3e2f,
2021-09-24 16:12:00.000,dff97bd9-58ae-8adb-bea2-0699d1b197ce,,2021-09-24 19:43:03.553,2021-09-24 19:43:03.553,40001,UTC+0900,Nz95nEBsYs,com.sec.android.app.shealth,2021-09-24 16:13:00.000,23864265-13d5-41b4-b95a-17284df9ee39,
2021-09-29 19:17:00.000,015b21b2-0752-39a1-d3ad-ecd292642e71,,2021-09-29 22:35:07.656,2021-09-29 22:35:07.656,40002,UTC+0900,Nz95nEBsYs,com.sec.android.app.shealth,2021-09-29 19:24:00.000,0e18bcf5-1c99-4d5e-8494-9fff32be381b,
2020-11-18 21:01:00.000,05e33560-eab6-82a7-aa07-e176c43ea4b9,,2020-11-18 21:21:40.508,2020-11-18 21:21:40.508,40001,UTC+0900,2lBdpDiteS,com.sec.android.app.shealth,2020-11-18 21:02:00.000,ee4744bf-fea1-40fc-b6a1-385cf683cde9,
2021-09-25 20:57:00.000,bcaaa652-4285-6354-c94d-d4d5c558a5b5,,2021-09-25 21:33:30.993,2021-09-25 21:33:30.993,40002,UTC+0900,Nz95nEBsYs,com.sec.android.app.shealth,2021-09-25 20:58:00.000,facd8140-f931-4862-b631-c85156332d35,
2021-09-29 19:24:00.000,015b21b2-0752-39a1-d3ad-ecd292642e71,,2021-09-29 22:35:07.657,2021-09-29 22:35:07.657,40004,UTC+0900,Nz95nEBsYs,com.sec.android.app.shealth,2021-09-29 19:25:00.000,beef692a-25b1-46fb-b71f-fd9328a98465,
2021-09-24 16:13:00.000,dff97bd9-58ae-8adb-bea2-0699d1b197ce,,2021-09-24 19:43:03.553,2021-09-24 19:43:03.553,40002,UTC+0900,Nz95nEBsYs,com.sec.android.app.shealth,2021-09-24 16:22:00.000,fd583953-6cd4-4dc3-8d5a-5f691bfb3c30,
2021-09-25 20:58:00.000,bcaaa652-4285-6354-c94d-d4d5c558a5b5,,2021-09-25 21:33:30.993,2021-09-25 21:33:30.993,40001,UTC+0900,Nz95nEBsYs,com.sec.android.app.shealth,2021-09-25 20:59:00.000,8f5f7e2b-9b89-4c7b-a3e2-6b1620bed336,
2021-09-29 19:25:00.000,015b21b2-0752-39a1-d3ad-ecd292642e71,,2021-09-29 22:35:07.657,2021-09-29 22:35:07.657,40001,UTC+0900,Nz95nEBsYs,com.sec.android.app.shealth,2021-09-29 19:26:00.000,a6d99af3-bb95-4cc1-8f07-c5845782cc06,
2021-09-24 16:22:00.000,dff97bd9-58ae-8adb-bea2-0699d1b197ce,,2021-09-24 19:43:03.553,2021-09-24 19:43:03.553,40003,UTC+0900,Nz95nEBsYs,com.sec.android.app.shealth,2021-09-24 16:36:00.000,04ac0e57-aa87-4616-922a-09405e17d2c1,
2021-09-29 19:26:00.000,015b21b2-0752-39a1-d3ad-ecd292642e71,,2021-09-29 22:35:07.657,2021-09-29 22:35:07.657,40002,UTC+0900,Nz95nEBsYs,com.sec.android.app.shealth,2021-09-29 19:29:00.000,90a3f22d-7555-4bd1-9b35-c250609e0d08,
2021-09-25 20:59:00.000,bcaaa652-4285-6354-c94d-d4d5c558a5b5,,2021-09-25 21:33:30.993,2021-09-25 21:33:30.993,40002,UTC+0900,Nz95nEBsYs,com.sec.android.app.shealth,2021-09-25 21:33:00.000,4780566a-b6a6-4fe5-92ab-d8b0c387f202,
2021-09-29 19:29:00.000,015b21b2-0752-39a1-d3ad-ecd292642e71,,2021-09-29 22:35:07.657,2021-09-29 22:35:07.657,40004,UTC+0900,Nz95nEBsYs,com.sec.android.app.shealth,2021-09-29 19:45:00.000,3dd757e1-3ed8-43c2-a56a-e35a70ca07c8,
2020-11-19 16:02:00.000,39ec40b4-b8e0-894d-8d33-59d7aa7e35f4,,2020-11-19 23:03:12.614,2020-11-19 23:03:12.614,40001,UTC+0900,2lBdpDiteS,com.sec.android.app.shealth,2020-11-19 16:04:00.000,40510c26-a1df-48af-9185-809283f59618,
2021-09-24 16:36:00.000,dff97bd9-58ae-8adb-bea2-0699d1b197ce,,2021-09-24 19:43:03.553,2021-09-24 19:43:03.553,40002,UTC+0900,Nz95nEBsYs,com.sec.android.app.shealth,2021-09-24 16:37:00.000,e8622bc1-7e31-489b-b8ee-0b605beef947,
2021-09-26 15:32:00.000,f5a2c5e8-f6a1-2e7c-a0d3-98ac1be3196a,,2021-09-26 16:34:10.870,2021-09-26 16:34:10.870,40002,UTC+0900,Nz95nEBsYs,com.sec.android.app.shealth,2021-09-26 16:05:00.000,c8ca988f-0023-48c5-a161-833da9378d29,
2021-09-29 19:45:00.000,015b21b2-0752-39a1-d3ad-ecd292642e71,,2021-09-29 22:35:07.657,2021-09-29 22:35:07.657,40001,UTC+0900,Nz95nEBsYs,com.sec.android.app.shealth,2021-09-29 19:46:00.000,0db5586d-c543-4913-8fa9-bcb207dc5f32,
2021-09-24 16:37:00.000,dff97bd9-58ae-8adb-bea2-0699d1b197ce,,2021-09-24 19:43:03.553,2021-09-24 19:43:03.553,40003,UTC+0900,Nz95nEBsYs,com.sec.android.app.shealth,2021-09-24 17:13:00.000,698feaf6-82b5-4454-ba74-c2eaef7dd7bb,
2021-09-26 16:05:00.000,f5a2c5e8-f6a1-2e7c-a0d3-98ac1be3196a,,2021-09-26 16:34:10.870,2021-09-26 16:34:10.870,40003,UTC+0900,Nz95nEBsYs,com.sec.android.app.shealth,2021-09-26 16:34:00.000,470b936f-00af-47a6-8bec-f102492f2a2a,
2021-09-29 19:46:00.000,015b21b2-0752-39a1-d3ad-ecd292642e71,,2021-09-29 22:35:07.657,2021-09-29 22:35:07.657,40002,UTC+0900,Nz95nEBsYs,com.sec.android.app.shealth,2021-09-29 20:18:00.000,00ddaa26-e967-4664-a7ec-6fde8fcd580a,
2021-09-24 17:13:00.000,dff97bd9-58ae-8adb-bea2-0699d1b197ce,,2021-09-24 19:43:03.553,2021-09-24 19:43:03.553,40004,UTC+0900,Nz95nEBsYs,com.sec.android.app.shealth,2021-09-24 17:15:00.000,33afa4ac-3ddb-4628-b2ea-b602d9a90849,
2021-09-29 20:18:00.000,015b21b2-0752-39a1-d3ad-ecd292642e71,,2021-09-29 22:35:07.658,2021-09-29 22:35:07.658,40001,UTC+0900,Nz95nEBsYs,com.sec.android.app.shealth,2021-09-29 20:19:00.000,2b3d2f5c-4fb8-49eb-992b-6948b0c34f16,
2021-09-26 16:42:00.000,2e5645fe-3d4e-62e8-11ce-99895b5c2d02,,2021-09-26 21:32:13.162,2021-09-26 21:32:13.162,40002,UTC+0900,Nz95nEBsYs,com.sec.android.app.shealth,2021-09-26 16:58:00.000,786621d7-fa7d-40c8-9a47-63886ca8cd5e,
2021-09-29 20:19:00.000,015b21b2-0752-39a1-d3ad-ecd292642e71,,2021-09-29 22:35:07.658,2021-09-29 22:35:07.658,40002,UTC+0900,Nz95nEBsYs,com.sec.android.app.shealth,2021-09-29 20:39:00.000,00509c65-c214-44ce-97da-fc2d7b6b519e,
2021-09-24 17:15:00.000,dff97bd9-58ae-8adb-bea2-0699d1b197ce,,2021-09-24 19:43:03.553,2021-09-24 19:43:03.553,40001,UTC+0900,Nz95nEBsYs,com.sec.android.app.shealth,2021-09-24 17:16:00.000,d7609c1b-2e74-4749-a0b8-ef4a3cb88e6c,
2021-09-26 16:58:00.000,2e5645fe-3d4e-62e8-11ce-99895b5c2d02,,2021-09-26 21:32:13.162,2021-09-26 21:32:13.162,40001,UTC+0900,Nz95nEBsYs,com.sec.android.app.shealth,2021-09-26 17:01:00.000,e58a8bae-c951-49b6-8f26-f135d28006ea,
2021-09-29 20:39:00.000,015b21b2-0752-39a1-d3ad-ecd292642e71,,2021-09-29 22:35:07.658,2021-09-29 22:35:07.658,40001,UTC+0900,Nz95nEBsYs,com.sec.android.app.shealth,2021-09-29 20:41:00.000,dd313efa-db39-44e5-bb95-81683abcff0d,
2021-09-24 17:16:00.000,dff97bd9-58ae-8adb-bea2-0699d1b197ce,,2021-09-24 19:43:03.554,2021-09-24 19:43:03.554,40002,UTC+0900,Nz95nEBsYs,com.sec.android.app.shealth,2021-09-24 17:18:00.000,b95f8f77-e635-450d-b528-b967be03c0af,
2021-09-29 20:41:00.000,015b21b2-0752-39a1-d3ad-ecd292642e71,,2021-09-29 22:35:07.658,2021-09-29 22:35:07.658,40002,UTC+0900,Nz95nEBsYs,com.sec.android.app.shealth,2021-09-29 20:45:00.000,92c5e3e7-90dd-46c0-9c2a-bdc7249e5ec1,
2021-09-26 17:01:00.000,2e5645fe-3d4e-62e8-11ce-99895b5c2d02,,2021-09-26 21:32:13.163,2021-09-26 21:32:13.163,40002,UTC+0900,Nz95nEBsYs,com.sec.android.app.shealth,2021-09-26 17:26:00.000,269dbdc7-42ee-4e67-917d-ce6a3c02c104,
2020-11-19 16:52:00.000,39ec40b4-b8e0-894d-8d33-59d7aa7e35f4,,2020-11-19 23:03:12.616,2020-11-19 23:03:12.616,40002,UTC+0900,2lBdpDiteS,com.sec.android.app.shealth,2020-11-19 16:53:00.000,616592ec-eaf2-440d-96f2-243b7cab836f,
2021-09-29 20:45:00.000,015b21b2-0752-39a1-d3ad-ecd292642e71,,2021-09-29 22:35:07.658,2021-09-29 22:35:07.658,40004,UTC+0900,Nz95nEBsYs,com.sec.android.app.shealth,2021-09-29 20:46:00.000,16d1b007-d2f2-438b-9874-94d223b10357,
2021-09-24 17:18:00.000,dff97bd9-58ae-8adb-bea2-0699d1b197ce,,2021-09-24 19:43:03.554,2021-09-24 19:43:03.554,40004,UTC+0900,Nz95nEBsYs,com.sec.android.app.shealth,2021-09-24 17:27:00.000,2033da25-b775-4eda-8d14-43f80589fb9e,
2021-09-26 17:26:00.000,2e5645fe-3d4e-62e8-11ce-99895b5c2d02,,2021-09-26 21:32:13.163,2021-09-26 21:32:13.163,40001,UTC+0900,Nz95nEBsYs,com.sec.android.app.shealth,2021-09-26 17:27:00.000,2056467e-0238-48d5-8bef-3419a0f899d3,
2021-09-29 20:46:00.000,015b21b2-0752-39a1-d3ad-ecd292642e71,,2021-09-29 22:35:07.658,2021-09-29 22:35:07.658,40002,UTC+0900,Nz95nEBsYs,com.sec.android.app.shealth,2021-09-29 20:47:00.000,5d6c994b-99ba-4c23-96d7-cfe0087f1736,
2021-09-24 17:27:00.000,dff97bd9-58ae-8adb-bea2-0699d1b197ce,,2021-09-24 19:43:03.554,2021-09-24 19:43:03.554,40001,UTC+0900,Nz95nEBsYs,com.sec.android.app.shealth,2021-09-24 17:29:00.000,9ba5aee8-f5a7-4304-b2a5-3f09ad91c5be,
2021-09-26 17:27:00.000,2e5645fe-3d4e-62e8-11ce-99895b5c2d02,,2021-09-26 21:32:13.163,2021-09-26 21:32:13.163,40002,UTC+0900,Nz95nEBsYs,com.sec.android.app.shealth,2021-09-26 17:53:00.000,fd76bdc3-1e3a-4af1-aadd-53fb4f90aa30,
2021-09-29 20:47:00.000,015b21b2-0752-39a1-d3ad-ecd292642e71,,2021-09-29 22:35:07.659,2021-09-29 22:35:07.659,40004,UTC+0900,Nz95nEBsYs,com.sec.android.app.shealth,2021-09-29 20:55:00.000,464448c9-f387-4f15-b44b-f39e02aecc15,
2021-09-26 17:53:00.000,2e5645fe-3d4e-62e8-11ce-99895b5c2d02,,2021-09-26 21:32:13.163,2021-09-26 21:32:13.163,40001,UTC+0900,Nz95nEBsYs,com.sec.android.app.shealth,2021-09-26 17:54:00.000,e609d71c-3f15-4071-85ce-da23410646a7,
2021-09-24 17:29:00.000,dff97bd9-58ae-8adb-bea2-0699d1b197ce,,2021-09-24 19:43:03.554,2021-09-24 19:43:03.554,40002,UTC+0900,Nz95nEBsYs,com.sec.android.app.shealth,2021-09-24 17:33:00.000,10c812b4-1297-4209-9678-4bcf7c995af5,
2021-09-29 20:55:00.000,015b21b2-0752-39a1-d3ad-ecd292642e71,,2021-09-29 22:35:07.659,2021-09-29 22:35:07.659,40001,UTC+0900,Nz95nEBsYs,com.sec.android.app.shealth,2021-09-29 20:56:00.000,09826d51-dfac-46b4-8fb9-b3ba8d943809,
2020-11-19 17:12:00.000,39ec40b4-b8e0-894d-8d33-59d7aa7e35f4,,2020-11-19 23:03:12.619,2020-11-19 23:03:12.619,40001,UTC+0900,2lBdpDiteS,com.sec.android.app.shealth,2020-11-19 17:13:00.000,dbbb518e-3c78-440c-85bc-a579fb4b8175,
2021-09-26 17:54:00.000,2e5645fe-3d4e-62e8-11ce-99895b5c2d02,,2021-09-26 21:32:13.163,2021-09-26 21:32:13.163,40002,UTC+0900,Nz95nEBsYs,com.sec.android.app.shealth,2021-09-26 18:26:00.000,030e2d31-4f10-4152-892a-83c54eb2d0a6,
2021-09-29 20:56:00.000,015b21b2-0752-39a1-d3ad-ecd292642e71,,2021-09-29 22:35:07.659,2021-09-29 22:35:07.659,40004,UTC+0900,Nz95nEBsYs,com.sec.android.app.shealth,2021-09-29 21:01:00.000,e2869398-1c2a-48bc-bff4-4efc073777c3,
2021-09-24 17:33:00.000,dff97bd9-58ae-8adb-bea2-0699d1b197ce,,2021-09-24 19:43:03.554,2021-09-24 19:43:03.554,40001,UTC+0900,Nz95nEBsYs,com.sec.android.app.shealth,2021-09-24 17:42:00.000,fd55f831-f5a4-425d-a761-3f0b5dbfb5dc,
2021-09-29 21:01:00.000,015b21b2-0752-39a1-d3ad-ecd292642e71,,2021-09-29 22:35:07.665,2021-09-29 22:35:07.665,40001,UTC+0900,Nz95nEBsYs,com.sec.android.app.shealth,2021-09-29 21:02:00.000,290cd8ce-f7f0-4ac3-99e1-03ca2cda2bff,
2021-09-26 18:26:00.000,2e5645fe-3d4e-62e8-11ce-99895b5c2d02,,2021-09-26 21:32:13.163,2021-09-26 21:32:13.163,40001,UTC+0900,Nz95nEBsYs,com.sec.android.app.shealth,2021-09-26 18:27:00.000,709f27f9-e861-4143-9652-a3fcb39785a8,
2021-09-24 17:42:00.000,dff97bd9-58ae-8adb-bea2-0699d1b197ce,,2021-09-24 19:43:03.554,2021-09-24 19:43:03.554,40002,UTC+0900,Nz95nEBsYs,com.sec.android.app.shealth,2021-09-24 17:43:00.000,2b8d642d-98af-4e14-a80e-f00be35916b4,
2021-09-29 21:02:00.000,015b21b2-0752-39a1-d3ad-ecd292642e71,,2021-09-29 22:35:07.665,2021-09-29 22:35:07.665,40004,UTC+0900,Nz95nEBsYs,com.sec.android.app.shealth,2021-09-29 21:04:00.000,3b57f28a-3ab4-4e0c-94a2-8e93cffea667,
2021-09-26 18:27:00.000,2e5645fe-3d4e-62e8-11ce-99895b5c2d02,,2021-09-26 21:32:13.164,2021-09-26 21:32:13.164,40002,UTC+0900,Nz95nEBsYs,com.sec.android.app.shealth,2021-09-26 18:28:00.000,cac3e0b2-8f62-4319-9ba2-886ccfa7f5b8,
2021-09-24 17:43:00.000,dff97bd9-58ae-8adb-bea2-0699d1b197ce,,2021-09-24 19:43:03.555,2021-09-24 19:43:03.555,40001,UTC+0900,Nz95nEBsYs,com.sec.android.app.shealth,2021-09-24 17:44:00.000,e23be5a1-86c2-4cd3-b031-5fb1f42a9955,
